"Employee_ID","Start_Date","End_Date","Job_Title","Salary","Gender","Birth_Date","Emp_Hire_Date","Emp_Term_Date"
"120888","01JUL1993","31DEC9999","Warehouse Manager","$43,560.00","M","10AUG1965","01JUL1993","."
"120889","01JAN1970","31DEC9999","Warehouse Assistant I","$25,765.00","M","08JAN1945","01JAN1970","."
"120890","01JUN2002","31DEC9999","Security Manager","$32,520.00","M","18JUL1982","01JUN2002","."
"120891","01MAY2002","31DEC9999","Security Guard I","$26,335.00","F","25JAN1984","01MAY2002","."
"120892","01MAR1983","31DEC9999","Security Guard II","$26,780.00","F","25JUL1955","01MAR1983","."
"120893","01FEB2003","31DEC9999","Service Assistant I","$27,170.00","M","07MAR1980","01FEB2003","."
"120894","01MAY1973","31OCT2001","Service Assistant I","$26,910.00","F","07MAY1950","01MAY1973","31OCT2001"
"120895","01OCT1973","31DEC9999","Service Assistant III","$31,060.00","F","01APR1955","01OCT1973","."
"120896","01JAN1970","31DEC9999","Service Assistant II","$27,465.00","F","28JAN1940","01JAN1970","."
"120897","01DEC1977","31DEC9999","Cabinet Maker IV","$42,530.00","F","18NOV1955","01DEC1977","."
"120898","01JAN1970","31DEC9999","Cabinet Maker I","$26,740.00","F","24APR1940","01JAN1970","."
"120899","01APR1993","31DEC9999","Electrician III","$28,345.00","F","08JAN1965","01APR1993","."
"120900","01DEC1984","31DEC9999","Electrician I","$26,645.00","F","15MAY1955","01DEC1984","."
"120901","01OCT1979","31DEC9999","Sales Rep. II","$26,560.00","F","11APR1950","01OCT1979","."
"120902","01JUL2002","31DEC9999","Sales Rep. I","$25,830.00","M","25DEC1982","01JUL2002","."
"120903","01APR1974","31DEC9999","Sales Rep. III","$30,425.00","F","02FEB1950","01APR1974","."
"120904","01FEB1975","31DEC9999","Sales Rep. I","$25,480.00","F","16DEC1945","01FEB1975","."
"120905","01FEB1975","31DEC9999","Sales Rep. II","$26,415.00","M","08OCT1950","01FEB1975","."
"120906","01JAN1970","31DEC9999","Sales Rep. I","$25,055.00","M","06MAY1940","01JAN1970","."
"120907","01MAR1982","31DEC9999","Sales Rep. II","$28,000.00","M","19JUL1960","01MAR1982","."
"120908","01AUG1999","31DEC9999","Sales Rep. IV","$31,615.00","F","13AUG1970","01AUG1999","."
"120909","01FEB2000","01AUG2001","Sales Rep. III","$29,045.00","F","07SEP1982","01FEB2000","01AUG2001"
"120910","01DEC1970","31DEC9999","Sales Rep. III","$28,435.00","F","18DEC1950","01DEC1970","."
"120911","01MAR1997","28FEB2002","Sales Rep. II","$27,600.00","F","28MAR1975","01MAR1997","28FEB2002"
"120912","01AUG1990","31DEC9999","Sales Rep. IV","$31,105.00","F","24AUG1965","01AUG1990","."
"120913","01MAR1986","31DEC9999","Sales Rep. I","$26,575.00","F","08NOV1965","01MAR1986","."
"120914","01JUL2002","01JAN2003","Sales Rep. III","$29,920.00","M","03MAR1980","01JUL2002","01JAN2003"
"120915","01JUL1995","31DEC9999","Sales Rep. III","$28,330.00","M","08SEP1970","01JUL1995","."
"120916","01MAY2002","30SEP2002","Sales Rep. I","$26,495.00","F","21AUG1982","01MAY2002","30SEP2002"
"120917","01JUL1990","31DEC9999","Sales Rep. II","$26,765.00","F","14AUG1970","01JUL1990","."
"120918","01MAR1981","31DEC9999","Sales Rep. II","$27,630.00","M","08AUG1960","01MAR1981","."
"120919","01JUN2002","31DEC9999","Sales Rep. I","$26,540.00","M","01JUL1980","01JUN2002","."
"120920","01MAR2000","31DEC9999","Sales Rep. I","$25,515.00","M","26OCT1980","01MAR2000","."
"120921","01MAY1985","31OCT2000","Sales Rep. III","$28,150.00","F","01DEC1960","01MAY1985","31OCT2000"
"120922","01JUN1989","31DEC9999","Sales Rep. II","$28,130.00","F","07JAN1960","01JUN1989","."
"120923","01JAN1970","31DEC9999","Sales Rep. II","$28,145.00","M","15JAN1945","01JAN1970","."
"120924","01JAN2003","31DEC9999","Sales Rep. III","$29,370.00","M","16APR1980","01JAN2003","."
"120925","01DEC1977","31DEC9999","Sales Rep. I","$27,465.00","M","19FEB1955","01DEC1977","."
"120926","01AUG1977","31DEC9999","Sales Rep. III","$29,435.00","M","22NOV1955","01AUG1977","."
"120927","01FEB1985","30JUN2002","Sales Rep. I","$27,830.00","F","24JUL1960","01FEB1985","30JUN2002"
"120928","01JUL2002","31DEC9999","Sales Rep. I","$26,700.00","M","17MAR1982","01JUL2002","."
"120929","01JAN1970","31DEC1999","Sales Rep. III","$29,520.00","F","27FEB1945","01JAN1970","31DEC1999"
"120930","01MAY1985","31JUL1999","Sales Rep. II","$27,420.00","F","14DEC1955","01MAY1985","31JUL1999"
"120931","01APR1972","31OCT2000","Sales Rep. I","$26,660.00","M","17DEC1945","01APR1972","31OCT2000"
"120932","01JUL1981","31DEC9999","Sales Rep. II","$28,165.00","M","10NOV1960","01JUL1981","."
"120933","01APR1971","31DEC9999","Sales Rep. II","$26,875.00","F","14DEC1945","01APR1971","."
"120934","01FEB1976","30SEP2002","Sales Rep. I","$27,460.00","F","23MAY1955","01FEB1976","30SEP2002"
"120935","01JAN1975","31DEC9999","Sales Rep. I","$26,385.00","F","10OCT1950","01JAN1975","."
"120936","01JUN1973","31DEC9999","Sales Rep. III","$28,580.00","M","21JUL1945","01JUN1973","."
"120937","01JAN2003","31DEC9999","Sales Rep. I","$25,410.00","M","12DEC1984","01JAN2003","."
"120938","01AUG2002","01FEB2003","Sales Rep. I","$26,265.00","F","17JAN1975","01AUG2002","01FEB2003"
"120939","01MAR1990","31DEC9999","Sales Rep. II","$27,595.00","M","16FEB1970","01MAR1990","."
"120940","01JUN1999","01DEC2000","Sales Rep. I","$26,530.00","M","18APR1980","01JUN1999","01DEC2000"
"120941","01JAN1975","30JUN2001","Sales Rep. I","$26,125.00","M","19FEB1955","01JAN1975","30JUN2001"
"120942","01JAN1970","31MAY2002","Sales Rep. III","$29,195.00","M","28JUL1940","01JAN1970","31MAY2002"
"120943","01APR1987","31DEC9999","Sales Rep. IV","$30,650.00","F","01MAR1965","01APR1987","."
"120944","01JAN1970","31DEC9999","Sales Rep. I","$26,610.00","F","11AUG1945","01JAN1970","."
"120945","01JUL1989","31DEC9999","Sales Rep. I","$25,405.00","F","21APR1960","01JUL1989","."
"120946","01NOV1989","30JUN2001","Sales Rep. I","$26,680.00","M","03NOV1970","01NOV1989","30JUN2001"
"120947","01NOV2002","31DEC9999","Sales Rep. III","$30,770.00","F","22MAR1984","01NOV2002","."
"120948","01MAR1970","31AUG2000","Sales Rep. III","$29,640.00","M","24MAR1940","01MAR1970","31AUG2000"
"120949","01JAN1970","31DEC9999","Sales Rep. III","$30,410.00","M","03JAN1940","01JAN1970","."
"120950","01JUL2001","01JAN2002","Sales Rep. II","$26,800.00","M","05MAY1980","01JUL2001","01JAN2002"
"120951","01JAN1970","31DEC9999","Sales Rep. I","$27,010.00","F","24FEB1940","01JAN1970","."
"120952","01JAN1970","31DEC9999","Sales Rep. III","$28,200.00","M","04OCT1940","01JAN1970","."
"120953","01NOV1976","31DEC9999","Sales Rep. I","$25,705.00","M","19AUG1955","01NOV1976","."
"120954","01JUL2002","31DEC9999","Sales Rep. I","$26,895.00","M","09NOV1975","01JUL2002","."
"120955","01MAY2002","31DEC9999","Sales Rep. II","$28,430.00","M","05JUN1975","01MAY2002","."
"120956","01JAN1985","30JUN1999","Sales Rep. I","$26,780.00","M","08JUN1965","01JAN1985","30JUN1999"
"120957","01MAY2002","31DEC9999","Sales Rep. IV","$31,080.00","M","03APR1982","01MAY2002","."
"120958","01FEB1993","31DEC9999","Sales Rep. III","$29,670.00","M","06MAY1970","01FEB1993","."
"120959","01MAY2000","31DEC9999","Sales Rep. I","$27,175.00","M","05JUL1980","01MAY2000","."
"120960","01OCT1985","31DEC9999","Sales Rep. IV","$30,615.00","F","22JAN1965","01OCT1985","."
"120961","01DEC2002","31DEC9999","Sales Rep. II","$27,785.00","M","27DEC1984","01DEC2002","."
"120962","01MAR2002","31DEC9999","Sales Rep. II","$27,960.00","F","07DEC1984","01MAR2002","."
"120963","01JAN1987","31DEC9999","Sales Rep. II","$26,130.00","F","15SEP1965","01JAN1987","."
"120964","01MAY1999","31JUL2001","Sales Rep. IV","$32,165.00","F","12FEB1980","01MAY1999","31JUL2001"
"120965","01AUG1988","31DEC9999","Sales Rep. II","$26,930.00","F","01OCT1960","01AUG1988","."
"120966","01SEP1989","31DEC9999","Sales Rep. I","$25,615.00","F","20JAN1960","01SEP1989","."
"120967","01OCT2002","31DEC9999","Sales Rep. IV","$32,745.00","F","24JUL1982","01OCT2002","."
"120968","01DEC1982","31DEC9999","Sales Rep. IV","$32,475.00","F","17NOV1955","01DEC1982","."
"120969","01JUN1991","31DEC9999","Sales Rep. II","$27,020.00","M","07JAN1970","01JUN1991","."
"120970","01DEC2002","31DEC2002","Temp. Sales Rep.","$25,870.00","F","28APR1970","01DEC2002","31DEC2002"
"120971","01DEC2002","31JAN2003","Temp. Sales Rep.","$26,610.00","F","24SEP1965","01DEC2002","31JAN2003"
"120972","01DEC2002","31MAR2003","Temp. Sales Rep.","$26,640.00","M","06JAN1970","01DEC2002","31MAR2003"
"120973","01DEC2002","30APR2003","Temp. Sales Rep.","$26,175.00","M","22JUN1984","01DEC2002","30APR2003"
"120974","01DEC2002","31MAR2003","Temp. Sales Rep.","$27,085.00","F","28MAY1950","01DEC2002","31MAR2003"
"120975","01DEC2002","31MAY2003","Temp. Sales Rep.","$27,180.00","M","07APR1940","01DEC2002","31MAY2003"
"120976","01DEC2002","28FEB2003","Temp. Sales Rep.","$27,110.00","F","16JUN1945","01DEC2002","28FEB2003"
"120977","01DEC2002","28FEB2003","Temp. Sales Rep.","$26,890.00","M","04MAY1950","01DEC2002","28FEB2003"
"120978","01DEC2002","30APR2003","Temp. Sales Rep.","$25,420.00","M","18SEP1940","01DEC2002","30APR2003"
"120979","01DEC2002","28FEB2003","Temp. Sales Rep.","$25,725.00","F","23MAY1960","01DEC2002","28FEB2003"
"120980","01DEC2002","30APR2003","Temp. Sales Rep.","$25,910.00","M","13JUL1970","01DEC2002","30APR2003"
"120981","01DEC2002","30JUN2003","Temp. Sales Rep.","$27,310.00","F","09JAN1984","01DEC2002","30JUN2003"
"120982","01JAN1999","30JUN1999","Trainee","$25,870.00","F","22DEC1970","01JAN1999","30JUN1999"
"120983","01JAN1999","30JUN1999","Trainee","$24,375.00","M","06JUL1975","01JAN1999","30JUN1999"
"120984","01JAN1970","31MAR2000","Sales Rep. IV","$30,380.00","F","04MAY1940","01JAN1970","31MAR2000"
"120985","01MAR1973","31AUG2001","Sales Rep. III","$30,410.00","M","04FEB1945","01MAR1973","31AUG2001"
"120986","01JAN1984","31MAY2000","Sales Rep. I","$27,260.00","M","26JUL1965","01JAN1984","31MAY2000"
"120987","01MAR2002","31DEC9999","Sales Rep. IV","$32,775.00","M","21MAR1984","01MAR2002","."
"120988","01JUL1980","31DEC9999","Director","$161,295.00","M","18OCT1955","01JUL1980","."
"120989","01JUL1972","31DEC9999","Senior Sales Manager","$92,105.00","M","27DEC1950","01JUL1972","."
"120990","01MAY1984","31DEC9999","Secretary II","$28,885.00","M","15OCT1955","01MAY1984","."
"120991","01APR1990","31DEC9999","Sales Manager","$81,510.00","M","12JUL1970","01APR1990","."
"120992","01AUG1996","31DEC9999","Office Assistant I","$26,940.00","F","17FEB1975","01AUG1996","."
"120993","01MAR1993","31DEC9999","Office Assistant I","$26,260.00","F","18DEC1965","01MAR1993","."
"120994","01NOV1990","31DEC9999","Office Administrator I","$31,645.00","F","16JUN1970","01NOV1990","."
"120995","01AUG2002","31DEC9999","Office Administrator II","$34,850.00","F","13JUN1980","01AUG2002","."
"120996","01SEP1998","31DEC9999","Office Assistant IV","$32,745.00","M","21JUL1970","01SEP1998","."
"120997","01SEP1992","31DEC9999","Shipping Administrator I","$27,420.00","F","21NOV1970","01SEP1992","."
"120998","01APR2001","31DEC9999","Clerk I","$26,330.00","F","06DEC1975","01APR2001","."
"120999","01APR1980","31DEC9999","Clerk I","$27,215.00","F","28DEC1955","01APR1980","."
"121000","01DEC1989","31DEC9999","Clerk II","$28,115.00","M","25JAN1960","01DEC1989","."
"121001","01SEP1973","31DEC9999","Warehouse Manager","$43,615.00","M","21JAN1955","01SEP1973","."
"121002","01DEC1975","31AUG2000","Warehouse Assistant II","$26,650.00","F","18SEP1950","01DEC1975","31AUG2000"
"121003","01JUL2002","31DEC9999","Warehouse Assistant I","$26,000.00","M","05MAY1984","01JUL2002","."
"121004","01JAN1970","31DEC9999","Security Manager","$30,895.00","M","03AUG1940","01JAN1970","."
"121005","01FEB2000","31DEC9999","Security Guard I","$25,020.00","M","15JUL1980","01FEB2000","."
"121006","01NOV2000","31OCT2001","Security Guard I","$26,145.00","M","12OCT1982","01NOV2000","31OCT2001"
"121007","01FEB1983","31DEC9999","Security Guard II","$27,290.00","M","12OCT1960","01FEB1983","."
"121008","01AUG1989","31DEC9999","Security Guard II","$27,875.00","M","03JUL1965","01AUG1989","."
"121009","01AUG1995","31DEC9999","Service Administrator I","$32,955.00","M","04DEC1975","01AUG1995","."
"121010","01MAR2002","31DEC9999","Service Assistant I","$25,195.00","M","14AUG1980","01MAR2002","."
"121011","01JAN1970","31DEC9999","Service Assistant I","$25,735.00","M","11MAR1940","01JAN1970","."
"121012","01SEP1999","30NOV2000","Service Assistant II","$29,575.00","M","26JAN1982","01SEP1999","30NOV2000"
"121013","01APR1996","31DEC9999","Electrician II","$26,675.00","M","28APR1975","01APR1996","."
"121014","01AUG1995","31DEC9999","Electrician III","$28,510.00","F","01MAY1970","01AUG1995","."
"121015","01SEP1996","31DEC9999","Technician I","$26,140.00","M","13DEC1975","01SEP1996","."
"121016","01SEP2000","31DEC9999","Technical Manager","$48,075.00","F","19JAN1972","01SEP2000","."
"121017","01MAR2001","31DEC9999","Technician II","$29,225.00","M","06JAN1980","01MAR2001","."
"121018","01JAN1970","30APR1999","Sales Rep. II","$27,560.00","F","03JAN1940","01JAN1970","30APR1999"
"121019","01JUN2000","31JUL2001","Sales Rep. IV","$31,320.00","M","25JUN1982","01JUN2000","31JUL2001"
"121020","01MAY1998","31DEC9999","Sales Rep. IV","$31,750.00","F","23FEB1980","01MAY1998","."
"121021","01MAR1990","31DEC9999","Sales Rep. IV","$32,985.00","F","10DEC1970","01MAR1990","."
"121022","01FEB1998","31AUG2000","Sales Rep. IV","$32,210.00","M","28OCT1975","01FEB1998","31AUG2000"
"121023","01MAY1985","31AUG2001","Sales Rep. I","$26,010.00","M","13MAR1960","01MAY1985","31AUG2001"
"121024","01MAY2000","31DEC9999","Sales Rep. II","$26,600.00","M","21SEP1980","01MAY2000","."
"121025","01SEP1971","31DEC9999","Sales Rep. II","$28,295.00","M","10OCT1945","01SEP1971","."
"121026","01APR2002","31DEC9999","Sales Rep. IV","$31,515.00","M","08NOV1982","01APR2002","."
"121027","01DEC1985","31DEC9999","Sales Rep. II","$26,165.00","M","05MAY1960","01DEC1985","."
"121028","01NOV2002","31DEC9999","Sales Rep. I","$26,585.00","M","27APR1984","01NOV2002","."
"121029","01DEC1985","31DEC9999","Sales Rep. I","$27,225.00","M","22DEC1960","01DEC1985","."
"121030","01FEB1997","31DEC9999","Sales Rep. I","$26,745.00","M","12NOV1975","01FEB1997","."
"121031","01AUG1981","31DEC9999","Sales Rep. III","$28,060.00","M","09JUL1960","01AUG1981","."
"121032","01MAR2002","31DEC9999","Sales Rep. IV","$31,335.00","M","24FEB1984","01MAR2002","."
"121033","01JUN2000","31DEC9999","Sales Rep. III","$29,775.00","F","06NOV1982","01JUN2000","."
"121034","01JAN2003","31DEC9999","Sales Rep. II","$27,110.00","M","23AUG1984","01JAN2003","."
"121035","01JAN1970","31DEC9999","Sales Rep. II","$26,460.00","M","25MAR1940","01JAN1970","."
"121036","01OCT1999","31OCT2001","Sales Rep. I","$25,965.00","F","18JUL1984","01OCT1999","31OCT2001"
"121037","01MAR1998","31DEC9999","Sales Rep. III","$28,310.00","M","12JUN1970","01MAR1998","."
"121038","01AUG2002","01FEB2003","Sales Rep. I","$25,285.00","M","13FEB1984","01AUG2002","01FEB2003"
"121039","01MAY1976","31DEC9999","Sales Rep. II","$27,460.00","M","03JUN1950","01MAY1976","."
"121040","01NOV1978","31DEC9999","Sales Rep. III","$29,525.00","F","06JUL1955","01NOV1978","."
"121041","01JAN1970","31DEC9999","Sales Rep. II","$26,120.00","F","04FEB1940","01JAN1970","."
"121042","01NOV1995","31DEC9999","Sales Rep. III","$28,845.00","M","04APR1975","01NOV1995","."
"121043","01MAR1988","31DEC9999","Sales Rep. II","$28,225.00","F","09NOV1965","01MAR1988","."
"121044","01AUG1971","31DEC9999","Sales Rep. I","$25,660.00","M","11DEC1950","01AUG1971","."
"121045","01JAN1990","29FEB2000","Sales Rep. II","$28,560.00","F","13JUN1960","01JAN1990","29FEB2000"
"121046","01JUL2002","01JAN2003","Sales Rep. I","$25,845.00","M","07SEP1980","01JUL2002","01JAN2003"
"121047","01SEP2002","01MAR2003","Sales Rep. I","$25,820.00","F","26NOV1975","01SEP2002","01MAR2003"
"121048","01SEP2002","01MAR2003","Sales Rep. I","$26,560.00","F","24JUN1980","01SEP2002","01MAR2003"
"121049","01DEC2002","31DEC9999","Sales Rep. I","$26,930.00","F","14FEB1982","01DEC2002","."
"121050","01DEC2002","31DEC9999","Sales Rep. II","$26,080.00","F","12JAN1982","01DEC2002","."
"121051","01NOV1974","31DEC9999","Sales Rep. I","$26,025.00","F","02MAY1945","01NOV1974","."
"121052","01NOV2002","31DEC9999","Sales Rep. II","$26,900.00","M","09JAN1982","01NOV2002","."
"121053","01FEB1970","31DEC9999","Sales Rep. III","$29,955.00","F","23SEP1940","01FEB1970","."
"121054","01NOV1972","31DEC9999","Sales Rep. III","$29,805.00","M","12NOV1950","01NOV1972","."
"121055","01AUG2002","31DEC9999","Sales Rep. III","$30,185.00","M","08JAN1984","01AUG2002","."
"121056","01MAY1999","31DEC9999","Sales Rep. II","$28,325.00","F","05JUL1980","01MAY1999","."
"121057","01DEC1976","31DEC9999","Sales Rep. I","$25,125.00","M","26DEC1955","01DEC1976","."
"121058","01OCT1998","31DEC9999","Sales Rep. I","$26,270.00","M","12JUL1970","01OCT1998","."
"121059","01APR1977","31DEC1999","Sales Rep. II","$27,425.00","F","25OCT1955","01APR1977","31DEC1999"
"121060","01JAN1970","31DEC9999","Sales Rep. III","$28,800.00","F","08JUN1940","01JAN1970","."
"121061","01JUL1980","31DEC9999","Sales Rep. III","$29,815.00","M","16JUL1950","01JUL1980","."
"121062","01AUG2002","31DEC9999","Sales Rep. IV","$30,305.00","F","28OCT1980","01AUG2002","."
"121063","01AUG2001","31DEC9999","Sales Rep. II","$35,990.00","M","27JUL1975","01AUG2001","."
"121064","01SEP1987","31DEC9999","Sales Rep. I","$25,110.00","M","28JAN1960","01SEP1987","."
"121065","01APR2002","31DEC9999","Sales Rep. III","$28,040.00","F","05SEP1980","01APR2002","."
"121066","01JAN1970","31OCT2001","Sales Rep. II","$27,250.00","F","23AUG1940","01JAN1970","31OCT2001"
"121067","01MAR2002","01SEP2002","Sales Rep. IV","$31,865.00","F","18JAN1982","01MAR2002","01SEP2002"
"121068","01SEP1988","31DEC9999","Sales Rep. II","$27,550.00","M","02DEC1965","01SEP1988","."
"121069","01OCT1986","31DEC9999","Sales Rep. II","$26,195.00","M","19MAR1965","01OCT1986","."
"121070","01FEB2002","31DEC9999","Sales Rep. III","$29,385.00","F","04NOV1980","01FEB2002","."
"121071","01SEP1973","31DEC9999","Sales Rep. III","$28,625.00","M","10SEP1955","01SEP1973","."
"121072","01SEP2000","31OCT2001","Sales Rep. I","$26,105.00","M","10JAN1975","01SEP2000","31OCT2001"
"121073","01JAN1970","31DEC9999","Sales Rep. I","$27,100.00","M","15MAY1945","01JAN1970","."
"121074","01OCT1984","31DEC9999","Sales Rep. I","$26,990.00","M","01MAR1955","01OCT1984","."
"121075","01JAN1970","31DEC9999","Sales Rep. II","$28,395.00","F","23DEC1940","01JAN1970","."
"121076","01JAN1979","31MAY2000","Sales Rep. II","$26,685.00","M","09OCT1960","01JAN1979","31MAY2000"
"121077","01OCT2002","31DEC9999","Sales Rep. III","$28,585.00","M","05SEP1980","01OCT2002","."
"121078","01NOV1974","31DEC9999","Sales Rep. I","$27,485.00","M","01MAY1945","01NOV1974","."
"121079","01NOV1993","31DEC9999","Sales Rep. I","$25,770.00","M","03JUN1970","01NOV1993","."
"121080","01SEP1983","31DEC9999","Sales Rep. I","$32,235.00","M","24JAN1955","01SEP1983","."
"121081","01APR1972","31DEC9999","Sales Rep. III","$30,235.00","F","28MAR1945","01APR1972","."
"121082","01OCT1973","31DEC9999","Sales Rep. III","$28,510.00","M","05JUL1945","01OCT1973","."
"121083","01MAR1975","31DEC9999","Sales Rep. I","$27,245.00","F","11MAR1955","01MAR1975","."
"121084","01JAN1987","31DEC9999","Sales Rep. I","$22,710.00","M","16AUG1960","01JAN1987","."
"121085","01JAN2003","31DEC9999","Sales Rep. IV","$32,235.00","M","12NOV1982","01JAN2003","."
"121086","01JAN1970","31DEC9999","Sales Rep. I","$26,820.00","M","16DEC1940","01JAN1970","."
"121087","01MAR1995","31MAR2002","Sales Rep. II","$28,325.00","F","07DEC1970","01MAR1995","31MAR2002"
"121088","01JAN2003","31DEC9999","Sales Rep. I","$27,240.00","M","10JUN1984","01JAN2003","."
"121089","01JUL1970","31OCT2002","Sales Rep. II","$28,095.00","M","21AUG1950","01JUL1970","31OCT2002"
"121090","01FEB1976","31DEC9999","Sales Rep. I","$26,600.00","F","19JUN1950","01FEB1976","."
"121091","01JAN1985","31DEC9999","Sales Rep. II","$27,325.00","M","19FEB1965","01JAN1985","."
"121092","01AUG1998","31DEC9999","Sales Rep. I","$25,680.00","F","08MAR1970","01AUG1998","."
"121093","01JAN1990","30JUN1999","Sales Rep. I","$27,410.00","M","18JUL1960","01JAN1990","30JUN1999"
"121094","01SEP1974","31DEC9999","Sales Rep. I","$26,555.00","M","07JAN1950","01SEP1974","."
"121095","01JUL1987","31DEC9999","Sales Rep. II","$28,010.00","F","14APR1965","01JUL1987","."
"121096","01MAY1991","31DEC9999","Sales Rep. I","$26,335.00","M","18MAY1965","01MAY1991","."
"121097","01OCT1991","31DEC9999","Sales Rep. II","$26,830.00","F","23OCT1970","01OCT1991","."
"121098","01MAY2002","31DEC9999","Sales Rep. I","$27,475.00","M","22MAR1984","01MAY2002","."
"121099","01MAY1996","31DEC9999","Sales Rep. IV","$32,725.00","M","19MAR1975","01MAY1996","."
"121100","01APR1972","31DEC9999","Sales Rep. II","$28,135.00","M","27APR1945","01APR1972","."
"121101","01NOV2002","31DEC9999","Sales Rep. I","$25,390.00","F","28AUG1982","01NOV2002","."
"121102","01JUN2002","31DEC9999","Sales Rep. I","$27,115.00","F","26JUN1975","01JUN2002","."
"121103","01SEP2002","31DEC9999","Sales Rep. I","$27,260.00","M","28APR1984","01SEP2002","."
"121104","01APR1982","31JAN1998","Sales Rep. II","$28,315.00","F","12NOV1960","01APR1982","31JAN1998"
"121105","01JAN1999","31DEC9999","Sales Rep. III","$29,545.00","F","09MAY1975","01JAN1999","."
"121106","01FEB1992","31DEC9999","Sales Rep. I","$25,880.00","M","02FEB1965","01FEB1992","."
"121107","01JUL2002","31DEC9999","Sales Rep. IV","$31,380.00","F","24APR1982","01JUL2002","."
"121108","01NOV2002","01MAY2003","Sales Rep. I","$25,930.00","F","04JUL1984","01NOV2002","01MAY2003"
"121109","01MAY1986","31DEC9999","Sales Rep. I","$26,035.00","M","05NOV1965","01MAY1986","."
"121110","01DEC2002","31DEC2002","Temp. Sales Rep.","$26,370.00","M","14APR1940","01DEC2002","31DEC2002"
"121111","01DEC2002","30APR2003","Temp. Sales Rep.","$26,885.00","M","17JUL1940","01DEC2002","30APR2003"
"121112","01DEC2002","31DEC2002","Temp. Sales Rep.","$26,855.00","M","13DEC1982","01DEC2002","31DEC2002"
"121113","01DEC2002","31JAN2003","Temp. Sales Rep.","$27,480.00","F","21FEB1950","01DEC2002","31JAN2003"
"121114","01DEC2002","30JUN2003","Temp. Sales Rep.","$26,515.00","F","04NOV1940","01DEC2002","30JUN2003"
"121115","01DEC2002","30APR2003","Temp. Sales Rep.","$26,430.00","M","13FEB1955","01DEC2002","30APR2003"
"121116","01DEC2002","31MAR2003","Temp. Sales Rep.","$26,670.00","F","23SEP1960","01DEC2002","31MAR2003"
"121117","01DEC2002","31DEC2002","Temp. Sales Rep.","$26,640.00","F","18MAR1970","01DEC2002","31DEC2002"
"121118","01DEC2002","31MAY2003","Temp. Sales Rep.","$25,725.00","M","01MAR1975","01DEC2002","31MAY2003"
"121119","01DEC2002","28FEB2003","Temp. Sales Rep.","$25,205.00","M","03NOV1960","01DEC2002","28FEB2003"
"121120","01DEC2002","28FEB2003","Temp. Sales Rep.","$25,020.00","F","25OCT1970","01DEC2002","28FEB2003"
"121121","01DEC2002","31MAY2003","Temp. Sales Rep.","$25,735.00","F","05MAR1982","01DEC2002","31MAY2003"
"121122","01DEC2002","31MAR2003","Temp. Sales Rep.","$26,265.00","M","01MAR1982","01DEC2002","31MAR2003"
"121123","01DEC2002","31MAR2003","Temp. Sales Rep.","$26,410.00","M","27APR1940","01DEC2002","31MAR2003"
"121124","01DEC2002","31DEC2002","Temp. Sales Rep.","$26,925.00","M","15FEB1965","01DEC2002","31DEC2002"
"121125","01JAN1999","30JUN1999","Trainee","$25,315.00","M","17APR1970","01JAN1999","30JUN1999"
"121126","01JAN1999","30JUN1999","Trainee","$26,015.00","M","26OCT1950","01JAN1999","30JUN1999"
"121127","01JUN2001","30NOV2001","Trainee","$25,435.00","F","03SEP1982","01JUN2001","30NOV2001"
"121128","01JAN1999","30JUN1999","Trainee","$25,405.00","F","26JUN1970","01JAN1999","30JUN1999"
"121129","01JAN1999","30JUN1999","Trainee","$30,945.00","M","01MAY1960","01JAN1999","30JUN1999"
"121130","01FEB2000","31JUL2000","Trainee","$25,255.00","M","21JAN1980","01FEB2000","31JUL2000"
"121131","01JAN1999","30JUN1999","Trainee","$25,445.00","M","30JUN1965","01JAN1999","30JUN1999"
"121132","01JAN1999","30JUN1999","Trainee","$24,390.00","M","08FEB1950","01JAN1999","30JUN1999"
"121133","01JAN1999","30JUN1999","Trainee","$25,405.00","M","10NOV1975","01JAN1999","30JUN1999"
"121134","01JAN1999","30JUN1999","Trainee","$25,585.00","M","02JUL1960","01JAN1999","30JUN1999"
"121135","01AUG1970","31DEC9999","Sales Rep. I","$27,010.00","F","07JUN1950","01AUG1970","."
"121136","01DEC1998","30SEP2000","Sales Rep. I","$27,460.00","F","15JUL1970","01DEC1998","30SEP2000"
"121137","01APR2002","31DEC9999","Sales Rep. I","$27,055.00","M","18JAN1984","01APR2002","."
"121138","01JAN1970","31DEC9999","Sales Rep. I","$27,265.00","M","28FEB1945","01JAN1970","."
"121139","01JUL1983","31DEC9999","Sales Rep. II","$27,700.00","F","19AUG1955","01JUL1983","."
"121140","01APR1997","31JAN2002","Sales Rep. I","$26,335.00","M","23JAN1975","01APR1997","31JAN2002"
"121141","01JAN1970","31DEC9999","Vice President","$194,885.00","M","19JUN1940","01JAN1970","."
"121142","01MAY1989","31DEC9999","Director","$156,065.00","M","14FEB1965","01MAY1989","."
"121143","01JUL1993","31DEC9999","Senior Sales Manager","$95,090.00","M","26NOV1965","01JUL1993","."
"121144","01NOV1987","31DEC9999","Sales Manager","$83,505.00","F","28JUN1960","01NOV1987","."
"121145","01APR1972","31DEC9999","Sales Manager","$84,260.00","M","22NOV1945","01APR1972","."
"121146","01APR2002","31DEC9999","Secretary III","$29,320.00","F","09DEC1982","01APR2002","."
