"County_ID","County_Type","County_Name","Province_Type","Province_Name","Region_Name","Region_Type","State_ID","Country"
"926002363","926001","Snyder",".","","",".","9260042",""
"926002364","926001","Somerset",".","","",".","9260042",""
"926002365","926001","Sullivan",".","","",".","9260042",""
"926002366","926001","Summers",".","","",".","9260042",""
"926002367","926001","Susquehanna",".","","",".","9260042",""
"926002368","926001","Tioga",".","","",".","9260042",""
"926002369","926001","Union",".","","",".","9260042",""
"926002370","926001","Venango",".","","",".","9260042",""
"926002371","926001","Warren",".","","",".","9260042",""
"926002372","926001","Washington",".","","",".","9260042",""
"926002373","926001","Wayne",".","","",".","9260042",""
"926002374","926001","Westmoreland",".","","",".","9260042",""
"926002375","926001","Wyoming",".","","",".","9260042",""
"926002376","926001","York",".","","",".","9260042",""
"926002454","926001","Bristol",".","","",".","9260044",""
"926002455","926001","Kent",".","","",".","9260044",""
"926002456","926001","Newport",".","","",".","9260044",""
"926002457","926001","Providence",".","","",".","9260044",""
"926002458","926001","Washington",".","","",".","9260044",""
"926002459","926001","Abbeville",".","","",".","9260045",""
"926002460","926001","Aiken",".","","",".","9260045",""
"926002461","926001","Allendale",".","","",".","9260045",""
"926002462","926001","Anderson",".","","",".","9260045",""
"926002463","926001","Bamberg",".","","",".","9260045",""
"926002464","926001","Barnwell",".","","",".","9260045",""
"926002465","926001","Beaufort",".","","",".","9260045",""
"926002466","926001","Berkeley",".","","",".","9260045",""
"926002467","926001","Calhoun",".","","",".","9260045",""
"926002468","926001","Charleston",".","","",".","9260045",""
"926002469","926001","Cherokee",".","","",".","9260045",""
"926002470","926001","Chester",".","","",".","9260045",""
"926002471","926001","Chesterfield",".","","",".","9260045",""
"926002472","926001","Clarendon",".","","",".","9260045",""
"926002473","926001","Colleton",".","","",".","9260045",""
"926002474","926001","Darlington",".","","",".","9260045",""
"926002475","926001","Dillon",".","","",".","9260045",""
"926002476","926001","Dorchester",".","","",".","9260045",""
"926002477","926001","Edgefield",".","","",".","9260045",""
"926002478","926001","Fairfield",".","","",".","9260045",""
"926002479","926001","Florence",".","","",".","9260045",""
"926002480","926001","Georgetown",".","","",".","9260045",""
"926002481","926001","Greenville",".","","",".","9260045",""
"926002482","926001","Greenwood",".","","",".","9260045",""
"926002483","926001","Hampton",".","","",".","9260045",""
"926002484","926001","Horry",".","","",".","9260045",""
"926002485","926001","Jasper",".","","",".","9260045",""
"926002486","926001","Kershaw",".","","",".","9260045",""
"926002487","926001","Lancaster",".","","",".","9260045",""
"926002488","926001","Laurens",".","","",".","9260045",""
"926002489","926001","Lee",".","","",".","9260045",""
"926002490","926001","Lexington",".","","",".","9260045",""
"926002491","926001","Marion",".","","",".","9260045",""
"926002492","926001","Marlboro",".","","",".","9260045",""
"926002493","926001","McCormick",".","","",".","9260045",""
"926002494","926001","Newberry",".","","",".","9260045",""
"926002495","926001","Oconee",".","","",".","9260045",""
"926002496","926001","Orangeburg",".","","",".","9260045",""
"926002497","926001","Pickens",".","","",".","9260045",""
"926002498","926001","Richland",".","","",".","9260045",""
"926002499","926001","Saluda",".","","",".","9260045",""
"926002500","926001","Spartanburg",".","","",".","9260045",""
"926002501","926001","Sumter",".","","",".","9260045",""
"926002502","926001","Union",".","","",".","9260045",""
"926002503","926001","Williamsburg",".","","",".","9260045",""
"926002504","926001","York",".","","",".","9260045",""
"926002505","926001","Aurora",".","","",".","9260046",""
"926002506","926001","Beadle",".","","",".","9260046",""
"926002507","926001","Bennett",".","","",".","9260046",""
"926002508","926001","Bon Homme",".","","",".","9260046",""
"926002509","926001","Brookings",".","","",".","9260046",""
"926002510","926001","Brown",".","","",".","9260046",""
"926002511","926001","Brule",".","","",".","9260046",""
"926002512","926001","Buffalo",".","","",".","9260046",""
"926002513","926001","Butte",".","","",".","9260046",""
"926002514","926001","Campbell",".","","",".","9260046",""
"926002515","926001","Charles Mix",".","","",".","9260046",""
"926002516","926001","Clark",".","","",".","9260046",""
"926002517","926001","Clay",".","","",".","9260046",""
"926002518","926001","Codington",".","","",".","9260046",""
"926002519","926001","Corson",".","","",".","9260046",""
"926002520","926001","Crook",".","","",".","9260046",""
"926002521","926001","Custer",".","","",".","9260046",""
"926002522","926001","Davison",".","","",".","9260046",""
"926002523","926001","Day",".","","",".","9260046",""
"926002524","926001","Deuel",".","","",".","9260046",""
"926002525","926001","Dewey",".","","",".","9260046",""
"926002526","926001","Douglas",".","","",".","9260046",""
"926002527","926001","Edmunds",".","","",".","9260046",""
"926002528","926001","Fall River",".","","",".","9260046",""
"926002529","926001","Faulk",".","","",".","9260046",""
"926002530","926001","Grant",".","","",".","9260046",""
"926002531","926001","Gregory",".","","",".","9260046",""
"926002532","926001","Haakon",".","","",".","9260046",""
"926002533","926001","Hamlin",".","","",".","9260046",""
"926002534","926001","Hand",".","","",".","9260046",""
"926002535","926001","Hanson",".","","",".","9260046",""
"926002536","926001","Harding",".","","",".","9260046",""
"926002537","926001","Hughes",".","","",".","9260046",""
"926002538","926001","Hutchinson",".","","",".","9260046",""
"926002539","926001","Hyde",".","","",".","9260046",""
"926002540","926001","Jackson",".","","",".","9260046",""
"926002541","926001","Jerauld",".","","",".","9260046",""
"926002542","926001","Jones",".","","",".","9260046",""
"926002543","926001","Kingsbury",".","","",".","9260046",""
"926002544","926001","Lake",".","","",".","9260046",""
"926002545","926001","Lawrence",".","","",".","9260046",""
"926002546","926001","Lincoln",".","","",".","9260046",""
"926002547","926001","Lyman",".","","",".","9260046",""
"926002548","926001","Marshall",".","","",".","9260046",""
"926002549","926001","McCook",".","","",".","9260046",""
"926002550","926001","McPherson",".","","",".","9260046",""
"926002551","926001","Meade",".","","",".","9260046",""
"926002552","926001","Mellette",".","","",".","9260046",""
"926002553","926001","Miner",".","","",".","9260046",""
"926002554","926001","Minnehaha",".","","",".","9260046",""
"926002555","926001","Moody",".","","",".","9260046",""
"926002556","926001","Pennington",".","","",".","9260046",""
"926002557","926001","Perkins",".","","",".","9260046",""
"926002558","926001","Potter",".","","",".","9260046",""
"926002559","926001","Roberts",".","","",".","9260046",""
"926002560","926001","Sanborn",".","","",".","9260046",""
"926002561","926001","Shannon",".","","",".","9260046",""
"926002562","926001","Spink",".","","",".","9260046",""
"926002563","926001","Stanley",".","","",".","9260046",""
"926002564","926001","Sully",".","","",".","9260046",""
"926002565","926001","Todd",".","","",".","9260046",""
"926002566","926001","Tripp",".","","",".","9260046",""
"926002567","926001","Turner",".","","",".","9260046",""
"926002568","926001","Union",".","","",".","9260046",""
"926002569","926001","Walworth",".","","",".","9260046",""
"926002570","926001","Yankton",".","","",".","9260046",""
"926002571","926001","Ziebach",".","","",".","9260046",""
"926002572","926001","Anderson",".","","",".","9260047",""
"926002573","926001","Bedford",".","","",".","9260047",""
"926002574","926001","Benton",".","","",".","9260047",""
"926002575","926001","Bledsoe",".","","",".","9260047",""
"926002576","926001","Blount",".","","",".","9260047",""
"926002577","926001","Bradley",".","","",".","9260047",""
"926002578","926001","Campbell",".","","",".","9260047",""
"926002579","926001","Cannon",".","","",".","9260047",""
"926002580","926001","Carroll",".","","",".","9260047",""
"926002581","926001","Carter",".","","",".","9260047",""
"926002582","926001","Cheatham",".","","",".","9260047",""
"926002583","926001","Chester",".","","",".","9260047",""
"926002584","926001","Claiborne",".","","",".","9260047",""
"926002585","926001","Clay",".","","",".","9260047",""
"926002586","926001","Cocke",".","","",".","9260047",""
"926002587","926001","Coffee",".","","",".","9260047",""
"926002588","926001","Crockett",".","","",".","9260047",""
"926002589","926001","Cumberland",".","","",".","9260047",""
"926002590","926001","Davidson",".","","",".","9260047",""
"926002591","926001","DeKalb",".","","",".","9260047",""
"926002592","926001","Decatur",".","","",".","9260047",""
"926002593","926001","Dickson",".","","",".","9260047",""
"926002594","926001","Dyer",".","","",".","9260047",""
"926002595","926001","Fayette",".","","",".","9260047",""
"926002596","926001","Fentress",".","","",".","9260047",""
"926002597","926001","Franklin",".","","",".","9260047",""
"926002598","926001","Gibson",".","","",".","9260047",""
"926002599","926001","Giles",".","","",".","9260047",""
"926002600","926001","Grainger",".","","",".","9260047",""
"926002601","926001","Greene",".","","",".","9260047",""
"926002602","926001","Grundy",".","","",".","9260047",""
"926002603","926001","Hamblen",".","","",".","9260047",""
"926002604","926001","Hamilton",".","","",".","9260047",""
"926002605","926001","Hancock",".","","",".","9260047",""
"926002606","926001","Hardeman",".","","",".","9260047",""
"926002607","926001","Hardin",".","","",".","9260047",""
"926002608","926001","Hawkins",".","","",".","9260047",""
"926002609","926001","Haywood",".","","",".","9260047",""
"926002610","926001","Henderson",".","","",".","9260047",""
"926002611","926001","Henry",".","","",".","9260047",""
"926002612","926001","Hickman",".","","",".","9260047",""
"926002613","926001","Houston",".","","",".","9260047",""
"926002614","926001","Humphreys",".","","",".","9260047",""
"926002615","926001","Jackson",".","","",".","9260047",""
"926002616","926001","Jefferson",".","","",".","9260047",""
"926002617","926001","Johnson",".","","",".","9260047",""
"926002618","926001","Knox",".","","",".","9260047",""
"926002619","926001","Lake",".","","",".","9260047",""
"926002620","926001","Lauderdale",".","","",".","9260047",""
"926002621","926001","Lawrence",".","","",".","9260047",""
"926002622","926001","Lewis",".","","",".","9260047",""
"926002623","926001","Lincoln",".","","",".","9260047",""
"926002624","926001","Loudon",".","","",".","9260047",""
"926002625","926001","Macon",".","","",".","9260047",""
"926002626","926001","Madison",".","","",".","9260047",""
"926002627","926001","Marion",".","","",".","9260047",""
"926002628","926001","Marshall",".","","",".","9260047",""
"926002629","926001","Maury",".","","",".","9260047",""
"926002630","926001","McMinn",".","","",".","9260047",""
"926002631","926001","McNairy",".","","",".","9260047",""
"926002632","926001","Meigs",".","","",".","9260047",""
"926002633","926001","Monroe",".","","",".","9260047",""
"926002634","926001","Montgomery",".","","",".","9260047",""
"926002635","926001","Moore",".","","",".","9260047",""
"926002636","926001","Morgan",".","","",".","9260047",""
"926002637","926001","Obion",".","","",".","9260047",""
"926002638","926001","Overton",".","","",".","9260047",""
"926002639","926001","Perry",".","","",".","9260047",""
"926002640","926001","Pickett",".","","",".","9260047",""
"926002641","926001","Polk",".","","",".","9260047",""
"926002642","926001","Putnam",".","","",".","9260047",""
"926002643","926001","Rhea",".","","",".","9260047",""
"926002644","926001","Roane",".","","",".","9260047",""
"926002645","926001","Robertson",".","","",".","9260047",""
"926002646","926001","Rutherford",".","","",".","9260047",""
"926002647","926001","Scott",".","","",".","9260047",""
"926002648","926001","Sevier",".","","",".","9260047",""
"926002649","926001","Shelby",".","","",".","9260047",""
"926002650","926001","Smith",".","","",".","9260047",""
"926002651","926001","Stewart",".","","",".","9260047",""
"926002652","926001","Sullivan",".","","",".","9260047",""
"926002653","926001","Sumner",".","","",".","9260047",""
"926002654","926001","Tipton",".","","",".","9260047",""
"926002655","926001","Trousdale",".","","",".","9260047",""
"926002656","926001","Unicoi",".","","",".","9260047",""
"926002657","926001","Union",".","","",".","9260047",""
"926002658","926001","Van Buren",".","","",".","9260047",""
"926002659","926001","Warren",".","","",".","9260047",""
"926002660","926001","Washington",".","","",".","9260047",""
"926002661","926001","Wayne",".","","",".","9260047",""
"926002662","926001","Weakley",".","","",".","9260047",""
"926002663","926001","White",".","","",".","9260047",""
"926002664","926001","Williamson",".","","",".","9260047",""
"926002665","926001","Wilson",".","","",".","9260047",""
"926002666","926001","Anderson",".","","",".","9260048",""
"926002667","926001","Andrews",".","","",".","9260048",""
"926002668","926001","Angelina",".","","",".","9260048",""
"926002669","926001","Aransas",".","","",".","9260048",""
"926002670","926001","Archer",".","","",".","9260048",""
"926002671","926001","Armstrong",".","","",".","9260048",""
"926002672","926001","Atascosa",".","","",".","9260048",""
"926002673","926001","Austin",".","","",".","9260048",""
"926002674","926001","Bailey",".","","",".","9260048",""
"926002675","926001","Bandera",".","","",".","9260048",""
"926002676","926001","Bastrop",".","","",".","9260048",""
"926002677","926001","Baylor",".","","",".","9260048",""
"926002678","926001","Bee",".","","",".","9260048",""
"926002679","926001","Bell",".","","",".","9260048",""
"926002680","926001","Bexar",".","","",".","9260048",""
"926002681","926001","Blanco",".","","",".","9260048",""
"926002682","926001","Borden",".","","",".","9260048",""
"926002683","926001","Bosque",".","","",".","9260048",""
"926002684","926001","Bowie",".","","",".","9260048",""
"926002685","926001","Brazoria",".","","",".","9260048",""
"926002686","926001","Brazos",".","","",".","9260048",""
"926002687","926001","Brewster",".","","",".","9260048",""
"926002688","926001","Briscoe",".","","",".","9260048",""
"926002689","926001","Brooks",".","","",".","9260048",""
"926002690","926001","Brown",".","","",".","9260048",""
"926002691","926001","Burleson",".","","",".","9260048",""
"926002692","926001","Burnet",".","","",".","9260048",""
"926002693","926001","Caldwell",".","","",".","9260048",""
"926002694","926001","Calhoun",".","","",".","9260048",""
"926002695","926001","Callahan",".","","",".","9260048",""
"926002696","926001","Cameron",".","","",".","9260048",""
"926002697","926001","Camp",".","","",".","9260048",""
"926002698","926001","Carson",".","","",".","9260048",""
"926002699","926001","Cass",".","","",".","9260048",""
"926002700","926001","Castro",".","","",".","9260048",""
"926002701","926001","Chambers",".","","",".","9260048",""
"926002702","926001","Cherokee",".","","",".","9260048",""
"926002703","926001","Childress",".","","",".","9260048",""
"926002704","926001","Clay",".","","",".","9260048",""
"926002705","926001","Cochran",".","","",".","9260048",""
"926002706","926001","Coke",".","","",".","9260048",""
"926002707","926001","Coleman",".","","",".","9260048",""
"926002708","926001","Collin",".","","",".","9260048",""
"926002709","926001","Collingsworth",".","","",".","9260048",""
"926002710","926001","Colorado",".","","",".","9260048",""
"926002711","926001","Comal",".","","",".","9260048",""
"926002712","926001","Comanche",".","","",".","9260048",""
"926002713","926001","Concho",".","","",".","9260048",""
"926002714","926001","Cooke",".","","",".","9260048",""
"926002715","926001","Coryell",".","","",".","9260048",""
"926002716","926001","Cottle",".","","",".","9260048",""
"926002717","926001","Crane",".","","",".","9260048",""
"926002718","926001","Crosby",".","","",".","9260048",""
"926002719","926001","Culberson",".","","",".","9260048",""
"926002720","926001","Dallam",".","","",".","9260048",""
"926002721","926001","Dallas",".","","",".","9260048",""
"926002722","926001","Dawson",".","","",".","9260048",""
"926002723","926001","DeWitt",".","","",".","9260048",""
"926002724","926001","Deaf Smith",".","","",".","9260048",""
"926002725","926001","Delta",".","","",".","9260048",""
"926002726","926001","Denton",".","","",".","9260048",""
"926002727","926001","Dickens",".","","",".","9260048",""
"926002728","926001","Dimmit",".","","",".","9260048",""
"926002729","926001","Donley",".","","",".","9260048",""
"926002730","926001","Duval",".","","",".","9260048",""
"926002731","926001","Eastland",".","","",".","9260048",""
"926002732","926001","Ector",".","","",".","9260048",""
"926002733","926001","Edwards",".","","",".","9260048",""
"926002734","926001","El Paso",".","","",".","9260048",""
"926002735","926001","Ellis",".","","",".","9260048",""
"926002736","926001","Erath",".","","",".","9260048",""
"926002737","926001","Falls",".","","",".","9260048",""
"926002738","926001","Fannin",".","","",".","9260048",""
"926002739","926001","Fayette",".","","",".","9260048",""
"926002740","926001","Fisher",".","","",".","9260048",""
"926002741","926001","Floyd",".","","",".","9260048",""
"926002742","926001","Foard",".","","",".","9260048",""
"926002743","926001","Fort Bend",".","","",".","9260048",""
"926002744","926001","Franklin",".","","",".","9260048",""
"926002745","926001","Freestone",".","","",".","9260048",""
"926002746","926001","Frio",".","","",".","9260048",""
"926002747","926001","Gaines",".","","",".","9260048",""
"926002748","926001","Galveston",".","","",".","9260048",""
"926002749","926001","Garland",".","","",".","9260048",""
"926002750","926001","Garza",".","","",".","9260048",""
"926002751","926001","Gillespie",".","","",".","9260048",""
"926002752","926001","Glasscock",".","","",".","9260048",""
"926002753","926001","Goliad",".","","",".","9260048",""
"926002754","926001","Gonzales",".","","",".","9260048",""
"926002755","926001","Gray",".","","",".","9260048",""
"926002756","926001","Grayson",".","","",".","9260048",""
"926002757","926001","Gregg",".","","",".","9260048",""
"926002758","926001","Grimes",".","","",".","9260048",""
"926002759","926001","Guadalupe",".","","",".","9260048",""
"926002760","926001","Hale",".","","",".","9260048",""
"926002761","926001","Hall",".","","",".","9260048",""
"926002762","926001","Hamilton",".","","",".","9260048",""
"926002763","926001","Hansford",".","","",".","9260048",""
"926002764","926001","Hardeman",".","","",".","9260048",""
"926002765","926001","Hardin",".","","",".","9260048",""
"926002766","926001","Harris",".","","",".","9260048",""
"926002767","926001","Harrison",".","","",".","9260048",""
"926002768","926001","Hartley",".","","",".","9260048",""
"926002769","926001","Haskell",".","","",".","9260048",""
"926002770","926001","Hays",".","","",".","9260048",""
"926002771","926001","Hemphill",".","","",".","9260048",""
"926002772","926001","Henderson",".","","",".","9260048",""
"926002773","926001","Hidalgo",".","","",".","9260048",""
"926002774","926001","Hill",".","","",".","9260048",""
"926002775","926001","Hockley",".","","",".","9260048",""
"926002776","926001","Hood",".","","",".","9260048",""
"926002777","926001","Hopkins",".","","",".","9260048",""
"926002778","926001","Houston",".","","",".","9260048",""
"926002779","926001","Howard",".","","",".","9260048",""
"926002780","926001","Hudspeth",".","","",".","9260048",""
"926002781","926001","Hunt",".","","",".","9260048",""
"926002782","926001","Hutchinson",".","","",".","9260048",""
"926002783","926001","Irion",".","","",".","9260048",""
"926002784","926001","Jack",".","","",".","9260048",""
"926002785","926001","Jackson",".","","",".","9260048",""
"926002786","926001","Jasper",".","","",".","9260048",""
"926002787","926001","Jeff Davis",".","","",".","9260048",""
"926002788","926001","Jefferson",".","","",".","9260048",""
"926002789","926001","Jim Wells",".","","",".","9260048",""
"926002790","926001","Johnson",".","","",".","9260048",""
"926002791","926001","Jones",".","","",".","9260048",""
"926002792","926001","Karnes",".","","",".","9260048",""
"926002793","926001","Kaufman",".","","",".","9260048",""
"926002794","926001","Kendall",".","","",".","9260048",""
"926002795","926001","Kenedy",".","","",".","9260048",""
"926002796","926001","Kent",".","","",".","9260048",""
"926002797","926001","Kerr",".","","",".","9260048",""
"926002798","926001","Kimble",".","","",".","9260048",""
"926002799","926001","King",".","","",".","9260048",""
"926002800","926001","Kinney",".","","",".","9260048",""
"926002801","926001","Kleberg",".","","",".","9260048",""
"926002802","926001","Knox",".","","",".","9260048",""
"926002803","926001","La Salle",".","","",".","9260048",""
"926002804","926001","Lamar",".","","",".","9260048",""
"926002805","926001","Lamb",".","","",".","9260048",""
"926002806","926001","Lampasas",".","","",".","9260048",""
"926002807","926001","Lavaca",".","","",".","9260048",""
"926002808","926001","Lee",".","","",".","9260048",""
"926002809","926001","Leon",".","","",".","9260048",""
"926002810","926001","Liberty",".","","",".","9260048",""
"926002811","926001","Limestone",".","","",".","9260048",""
"926002812","926001","Lipscomb",".","","",".","9260048",""
"926002813","926001","Live Oak",".","","",".","9260048",""
"926002814","926001","Llano",".","","",".","9260048",""
"926002815","926001","Loving",".","","",".","9260048",""
"926002816","926001","Lubbock",".","","",".","9260048",""
"926002817","926001","Lynn",".","","",".","9260048",""
"926002818","926001","Madison",".","","",".","9260048",""
"926002819","926001","Marion",".","","",".","9260048",""
"926002820","926001","Martin",".","","",".","9260048",""
"926002821","926001","Mason",".","","",".","9260048",""
"926002822","926001","Matagorda",".","","",".","9260048",""
"926002823","926001","Maverick",".","","",".","9260048",""
"926002824","926001","McCulloch",".","","",".","9260048",""
"926002825","926001","McLennan",".","","",".","9260048",""
"926002826","926001","McMullen",".","","",".","9260048",""
"926002827","926001","Medina",".","","",".","9260048",""
"926002828","926001","Menard",".","","",".","9260048",""
"926002829","926001","Midland",".","","",".","9260048",""
"926002830","926001","Milam",".","","",".","9260048",""
"926002831","926001","Mills",".","","",".","9260048",""
"926002832","926001","Mitchell",".","","",".","9260048",""
"926002833","926001","Montague",".","","",".","9260048",""
"926002834","926001","Montgomery",".","","",".","9260048",""
"926002835","926001","Moore",".","","",".","9260048",""
"926002836","926001","Morris",".","","",".","9260048",""
"926002837","926001","Motley",".","","",".","9260048",""
"926002838","926001","Nacogdoches",".","","",".","9260048",""
"926002839","926001","Navarro",".","","",".","9260048",""
"926002840","926001","Newton",".","","",".","9260048",""
"926002841","926001","Nolan",".","","",".","9260048",""
"926002842","926001","Nueces",".","","",".","9260048",""
"926002843","926001","Ochiltree",".","","",".","9260048",""
"926002844","926001","Oldham",".","","",".","9260048",""
"926002845","926001","Orange",".","","",".","9260048",""
"926002846","926001","Palo Pinto",".","","",".","9260048",""
"926002847","926001","Panola",".","","",".","9260048",""
"926002848","926001","Parker",".","","",".","9260048",""
"926002849","926001","Parmer",".","","",".","9260048",""
"926002850","926001","Pecos",".","","",".","9260048",""
"926002851","926001","Polk",".","","",".","9260048",""
"926002852","926001","Potter",".","","",".","9260048",""
"926002853","926001","Presidio",".","","",".","9260048",""
"926002854","926001","Rains",".","","",".","9260048",""
"926002855","926001","Randall",".","","",".","9260048",""
"926002856","926001","Reagan",".","","",".","9260048",""
"926002857","926001","Real",".","","",".","9260048",""
"926002858","926001","Red River",".","","",".","9260048",""
"926002859","926001","Reeves",".","","",".","9260048",""
"926002860","926001","Refugio",".","","",".","9260048",""
"926002861","926001","Roberts",".","","",".","9260048",""
"926002862","926001","Robertson",".","","",".","9260048",""
"926002863","926001","Rockwall",".","","",".","9260048",""
"926002864","926001","Runnels",".","","",".","9260048",""
"926002865","926001","Rusk",".","","",".","9260048",""
"926002866","926001","Sabine",".","","",".","9260048",""
"926002867","926001","San Augustine",".","","",".","9260048",""
"926002868","926001","San Jacinto",".","","",".","9260048",""
"926002869","926001","San Patricio",".","","",".","9260048",""
"926002870","926001","San Saba",".","","",".","9260048",""
"926002871","926001","Schleicher",".","","",".","9260048",""
"926002872","926001","Scurry",".","","",".","9260048",""
"926002873","926001","Shackelford",".","","",".","9260048",""
"926002874","926001","Shelby",".","","",".","9260048",""
"926002875","926001","Sherman",".","","",".","9260048",""
"926002876","926001","Smith",".","","",".","9260048",""
"926002877","926001","Somervell",".","","",".","9260048",""
"926002878","926001","Starr",".","","",".","9260048",""
"926002879","926001","Stephens",".","","",".","9260048",""
"926002880","926001","Sterling",".","","",".","9260048",""
"926002881","926001","Stonewall",".","","",".","9260048",""
"926002882","926001","Sutton",".","","",".","9260048",""
"926002883","926001","Swisher",".","","",".","9260048",""
"926002884","926001","Tarrant",".","","",".","9260048",""
"926002885","926001","Taylor",".","","",".","9260048",""
"926002886","926001","Terrell",".","","",".","9260048",""
"926002887","926001","Terry",".","","",".","9260048",""
"926002888","926001","Throckmorton",".","","",".","9260048",""
"926002889","926001","Titus",".","","",".","9260048",""
"926002890","926001","Tom Green",".","","",".","9260048",""
"926002891","926001","Travis",".","","",".","9260048",""
"926002892","926001","Trinity",".","","",".","9260048",""
"926002893","926001","Tyler",".","","",".","9260048",""
"926002894","926001","Upshur",".","","",".","9260048",""
"926002895","926001","Upton",".","","",".","9260048",""
"926002896","926001","Uvalde",".","","",".","9260048",""
"926002897","926001","Val Verde",".","","",".","9260048",""
"926002898","926001","Van Zandt",".","","",".","9260048",""
"926002899","926001","Victoria",".","","",".","9260048",""
"926002900","926001","Walker",".","","",".","9260048",""
"926002901","926001","Waller",".","","",".","9260048",""
"926002902","926001","Ward",".","","",".","9260048",""
"926002903","926001","Washington",".","","",".","9260048",""
"926002904","926001","Webb",".","","",".","9260048",""
"926002905","926001","Wharton",".","","",".","9260048",""
"926002906","926001","Wheeler",".","","",".","9260048",""
"926002907","926001","Wichita",".","","",".","9260048",""
"926002908","926001","Wilbarger",".","","",".","9260048",""
"926002909","926001","Willacy",".","","",".","9260048",""
"926002910","926001","Williamson",".","","",".","9260048",""
"926002911","926001","Wilson",".","","",".","9260048",""
"926002912","926001","Winkler",".","","",".","9260048",""
"926002913","926001","Wise",".","","",".","9260048",""
"926002914","926001","Wood",".","","",".","9260048",""
"926002915","926001","Yoakum",".","","",".","9260048",""
"926002916","926001","Young",".","","",".","9260048",""
"926002917","926001","Zapata",".","","",".","9260048",""
"926002918","926001","Zavala",".","","",".","9260048",""
"926002919","926001","Beaver",".","","",".","9260049",""
"926002920","926001","Box Elder",".","","",".","9260049",""
"926002921","926001","Cache",".","","",".","9260049",""
"926002922","926001","Carbon",".","","",".","9260049",""
"926002923","926001","Daggett",".","","",".","9260049",""
"926002924","926001","Davis",".","","",".","9260049",""
"926002925","926001","Duchesne",".","","",".","9260049",""
"926002926","926001","Emery",".","","",".","9260049",""
"926002927","926001","Garfield",".","","",".","9260049",""
"926002928","926001","Grand",".","","",".","9260049",""
"926002929","926001","Iron",".","","",".","9260049",""
"926002930","926001","Juab",".","","",".","9260049",""
"926002931","926001","Kane",".","","",".","9260049",""
"926002932","926001","Millard",".","","",".","9260049",""
"926002933","926001","Morgan",".","","",".","9260049",""
"926002934","926001","Piute",".","","",".","9260049",""
"926002935","926001","Rich",".","","",".","9260049",""
"926002936","926001","Salt Lake",".","","",".","9260049",""
"926002937","926001","San Juan",".","","",".","9260049",""
"926002938","926001","Sanpete",".","","",".","9260049",""
"926002939","926001","Sevier",".","","",".","9260049",""
"926002940","926001","Summit",".","","",".","9260049",""
"926002941","926001","Tooele",".","","",".","9260049",""
"926002942","926001","Uintah",".","","",".","9260049",""
"926002943","926001","Utah",".","","",".","9260049",""
"926002944","926001","Wasatch",".","","",".","9260049",""
"926002945","926001","Washington",".","","",".","9260049",""
"926002946","926001","Wayne",".","","",".","9260049",""
"926002947","926001","Weber",".","","",".","9260049",""
"926002948","926001","Accomack",".","","",".","9260051",""
"926002949","926001","Albemarle",".","","",".","9260051",""
"926002950","926001","Alexandria",".","","",".","9260051",""
"926002951","926001","Alexandria (city)",".","","",".","9260051",""
"926002952","926001","Alleghany",".","","",".","9260051",""
"926002953","926001","Amelia",".","","",".","9260051",""
"926002954","926001","Amherst",".","","",".","9260051",""
"926002955","926001","Appomattox",".","","",".","9260051",""
"926002956","926001","Arlington",".","","",".","9260051",""
"926002957","926001","Augusta",".","","",".","9260051",""
"926002958","926001","Bath",".","","",".","9260051",""
"926002959","926001","Bedford",".","","",".","9260051",""
"926002960","926001","Bland",".","","",".","9260051",""
"926002961","926001","Botetourt",".","","",".","9260051",""
"926002962","926001","Bristol",".","","",".","9260051",""
"926002963","926001","Bristol (city)",".","","",".","9260051",""
"926002964","926001","Brunswick",".","","",".","9260051",""
"926002965","926001","Buchanan",".","","",".","9260051",""
"926002966","926001","Buckingham",".","","",".","9260051",""
"926002967","926001","Campbell",".","","",".","9260051",""
"926002968","926001","Caroline",".","","",".","9260051",""
"926002969","926001","Carroll",".","","",".","9260051",""
"926002970","926001","Charles City",".","","",".","9260051",""
"926002971","926001","Charlotte",".","","",".","9260051",""
"926002972","926001","Charlottesville",".","","",".","9260051",""
"926002973","926001","Charlottesville (city)",".","","",".","9260051",""
"926002974","926001","Chesapeake (city)",".","","",".","9260051",""
"926002975","926001","Chesterfield",".","","",".","9260051",""
"926002976","926001","Clarke",".","","",".","9260051",""
"926002977","926001","Colonial Heights (city",".","","",".","9260051",""
"926002978","926001","Covington (city)",".","","",".","9260051",""
"926002979","926001","Craig",".","","",".","9260051",""
"926002980","926001","Culpeper",".","","",".","9260051",""
"926002981","926001","Cumberland",".","","",".","9260051",""
"926002982","926001","Danville (city)",".","","",".","9260051",""
"926002983","926001","Dickenson",".","","",".","9260051",""
"926002984","926001","Dinwiddie",".","","",".","9260051",""
"926002985","926001","Essex",".","","",".","9260051",""
"926002986","926001","Fairfax",".","","",".","9260051",""
"926002987","926001","Fairfax (city)",".","","",".","9260051",""
"926002988","926001","Fauquier",".","","",".","9260051",""
"926002989","926001","Floyd",".","","",".","9260051",""
"926002990","926001","Fluvanna",".","","",".","9260051",""
"926002991","926001","Franklin",".","","",".","9260051",""
"926002992","926001","Frederick",".","","",".","9260051",""
"926002993","926001","Fredericksburg",".","","",".","9260051",""
"926002994","926001","Giles",".","","",".","9260051",""
"926002995","926001","Gloucester",".","","",".","9260051",""
"926002996","926001","Goochland",".","","",".","9260051",""
