"Product_ID","Start_Date","End_Date","Unit_Cost_Price","Unit_Sales_Price","Factor"
"240600100098","16JUL2001","03JUN2002","$22.55","$56.20","1.00"
"240600100098","04JUN2002","31DEC9999","$22.55","$56.20","1.00"
"240600100099","01JAN1998","17JAN1999","$8.00","$21.10","1.02"
"240600100099","18JAN1999","03FEB2000","$8.05","$21.30","1.01"
"240600100099","04FEB2000","19FEB2001","$8.10","$21.50","1.01"
"240600100099","20FEB2001","08MAR2002","$8.10","$21.50","1.00"
"240600100099","09MAR2002","31DEC9999","$8.10","$21.50","1.00"
"240600100100","01JAN1998","13NOV1998","$22.30","$59.30","1.05"
"240600100100","14NOV1998","26SEP1999","$23.40","$62.20","1.05"
"240600100100","27SEP1999","08AUG2000","$24.30","$64.60","1.04"
"240600100100","09AUG2000","21JUN2001","$25.25","$67.10","1.04"
"240600100100","22JUN2001","04MAY2002","$25.75","$68.40","1.02"
"240600100100","05MAY2002","31DEC9999","$26.00","$69.00","1.01"
"240600100101","01JAN1998","31DEC9999","$22.60","$57.80","1.00"
"240600100102","01JAN1998","03NOV1998","$19.25","$44.90","1.01"
"240600100102","04NOV1998","06SEP1999","$19.40","$45.30","1.01"
"240600100102","07SEP1999","09JUL2000","$19.55","$45.70","1.01"
"240600100102","10JUL2000","12MAY2001","$19.70","$46.10","1.01"
"240600100102","13MAY2001","15MAR2002","$19.70","$46.10","1.00"
"240600100102","16MAR2002","31DEC9999","$19.70","$46.10","1.00"
"240600100103","01JAN1998","10JAN1999","$17.45","$42.00","1.04"
"240600100103","11JAN1999","20JAN2000","$18.10","$43.60","1.04"
"240600100103","21JAN2000","29JAN2001","$18.60","$44.90","1.03"
"240600100103","30JAN2001","08FEB2002","$18.95","$45.70","1.02"
"240600100103","09FEB2002","31DEC9999","$18.95","$45.70","1.00"
"240600100104","01JAN1998","15NOV1998","$26.10","$63.60","1.01"
"240600100104","16NOV1998","30SEP1999","$26.35","$64.20","1.01"
"240600100104","01OCT1999","14AUG2000","$26.60","$64.80","1.01"
"240600100104","15AUG2000","29JUN2001","$26.85","$65.40","1.01"
"240600100104","30JUN2001","14MAY2002","$26.85","$65.40","1.00"
"240600100104","15MAY2002","31DEC9999","$26.85","$65.40","1.00"
"240600100105","01JAN1998","29JAN1999","$15.70","$40.50","1.03"
"240600100105","30JAN1999","27FEB2000","$16.00","$41.30","1.02"
"240600100105","28FEB2000","27MAR2001","$16.30","$42.10","1.02"
"240600100105","28MAR2001","25APR2002","$16.45","$42.50","1.01"
"240600100105","26APR2002","31DEC9999","$16.45","$42.50","1.00"
"240600100106","01JAN1998","25DEC1998","$21.30","$51.20","1.03"
"240600100106","26DEC1998","19DEC1999","$21.70","$52.20","1.02"
"240600100106","20DEC1999","12DEC2000","$22.10","$53.20","1.02"
"240600100106","13DEC2000","06DEC2001","$22.30","$53.70","1.01"
"240600100106","07DEC2001","30NOV2002","$22.30","$53.70","1.00"
"240600100106","01DEC2002","31DEC9999","$22.30","$53.70","1.00"
"240600100107","01JAN1998","01FEB1999","$11.70","$26.20","1.02"
"240600100107","02FEB1999","04MAR2000","$11.80","$26.40","1.01"
"240600100107","05MAR2000","05APR2001","$11.80","$26.40","1.00"
"240600100107","06APR2001","07MAY2002","$11.80","$26.40","1.00"
"240600100107","08MAY2002","31DEC9999","$11.80","$26.40","1.00"
"240600100108","01JAN1998","09JAN1999","$16.15","$37.10","1.01"
"240600100108","10JAN1999","18JAN2000","$16.15","$37.10","1.00"
"240600100108","19JAN2000","26JAN2001","$16.15","$37.10","1.00"
"240600100108","27JAN2001","04FEB2002","$16.15","$37.10","1.00"
"240600100108","05FEB2002","31DEC9999","$16.15","$37.10","1.00"
"240600100109","01JAN1998","03NOV1998","$19.15","$44.00","1.04"
"240600100109","04NOV1998","06SEP1999","$19.70","$45.30","1.03"
"240600100109","07SEP1999","09JUL2000","$20.25","$46.60","1.03"
"240600100109","10JUL2000","12MAY2001","$20.65","$47.50","1.02"
"240600100109","13MAY2001","15MAR2002","$20.85","$47.90","1.01"
"240600100109","16MAR2002","31DEC9999","$20.85","$47.90","1.00"
"240600100110","01JAN1998","25NOV1998","$19.80","$45.60","1.01"
"240600100110","26NOV1998","20OCT1999","$19.95","$46.00","1.01"
"240600100110","21OCT1999","13SEP2000","$19.95","$46.00","1.00"
"240600100110","14SEP2000","08AUG2001","$19.95","$46.00","1.00"
"240600100110","09AUG2001","03JUL2002","$19.95","$46.00","1.00"
"240600100110","04JUL2002","31DEC9999","$19.95","$46.00","1.00"
"240600100111","01JAN1998","04NOV1998","$17.05","$39.40","1.01"
"240600100111","05NOV1998","08SEP1999","$17.05","$39.40","1.00"
"240600100111","09SEP1999","12JUL2000","$17.05","$39.40","1.00"
"240600100111","13JUL2000","16MAY2001","$17.05","$39.40","1.00"
"240600100111","17MAY2001","20MAR2002","$17.05","$39.40","1.00"
"240600100111","21MAR2002","31DEC9999","$17.05","$39.40","1.00"
"240600100112","01JAN1998","18DEC1998","$19.35","$51.40","1.00"
"240600100112","19DEC1998","05DEC1999","$19.35","$51.40","1.00"
"240600100112","06DEC1999","21NOV2000","$19.35","$51.40","1.00"
"240600100112","22NOV2000","08NOV2001","$19.35","$51.40","1.00"
"240600100112","09NOV2001","26OCT2002","$19.35","$51.40","1.00"
"240600100112","27OCT2002","31DEC9999","$19.35","$51.40","1.00"
"240600100113","01JAN1998","01NOV1998","$21.50","$50.40","1.03"
"240600100113","02NOV1998","02SEP1999","$21.90","$51.40","1.02"
"240600100113","03SEP1999","03JUL2000","$22.30","$52.40","1.02"
"240600100113","04JUL2000","04MAY2001","$22.70","$53.40","1.02"
"240600100113","05MAY2001","05MAR2002","$22.90","$53.90","1.01"
"240600100113","06MAR2002","31DEC9999","$22.90","$53.90","1.00"
"240600100114","01JAN1998","15NOV1998","$22.50","$53.90","1.04"
"240600100114","16NOV1998","30SEP1999","$23.15","$55.50","1.03"
"240600100114","01OCT1999","14AUG2000","$23.80","$57.10","1.03"
"240600100114","15AUG2000","29JUN2001","$24.25","$58.20","1.02"
"240600100114","30JUN2001","14MAY2002","$24.25","$58.20","1.00"
"240600100114","15MAY2002","31DEC9999","$24.25","$58.20","1.00"
"240600100115","01JAN1998","31DEC9999","$20.00","$47.90","1.00"
"240600100116","01JAN1998","12JAN1999","$16.10","$38.70","1.00"
"240600100116","13JAN1999","24JAN2000","$16.10","$38.70","1.00"
"240600100116","25JAN2000","04FEB2001","$16.10","$38.70","1.00"
"240600100116","05FEB2001","16FEB2002","$16.10","$38.70","1.00"
"240600100116","17FEB2002","31DEC9999","$16.10","$38.70","1.00"
"240600100117","01JAN1998","28DEC1998","$17.40","$41.90","1.02"
"240600100117","29DEC1998","25DEC1999","$17.55","$42.30","1.01"
"240600100117","26DEC1999","21DEC2000","$17.55","$42.30","1.00"
"240600100117","22DEC2000","18DEC2001","$17.55","$42.30","1.00"
"240600100117","19DEC2001","31DEC9999","$17.55","$42.30","1.00"
"240600100118","01JAN1998","01NOV1998","$26.85","$62.80","1.03"
"240600100118","02NOV1998","02SEP1999","$27.35","$64.00","1.02"
"240600100118","03SEP1999","03JUL2000","$27.60","$64.60","1.01"
"240600100118","04JUL2000","04MAY2001","$27.60","$64.60","1.00"
"240600100118","05MAY2001","05MAR2002","$27.60","$64.60","1.00"
"240600100118","06MAR2002","31DEC9999","$27.60","$64.60","1.00"
"240600100119","01JAN1998","28NOV1998","$19.65","$47.90","1.04"
"240600100119","29NOV1998","26OCT1999","$20.20","$49.30","1.03"
"240600100119","27OCT1999","22SEP2000","$20.60","$50.20","1.02"
"240600100119","23SEP2000","20AUG2001","$21.00","$51.20","1.02"
"240600100119","21AUG2001","18JUL2002","$21.00","$51.20","1.00"
"240600100119","19JUL2002","31DEC9999","$21.00","$51.20","1.00"
"240600100120","01JAN1998","12JAN1999","$18.50","$44.50","1.01"
"240600100120","13JAN1999","24JAN2000","$18.50","$44.50","1.00"
"240600100120","25JAN2000","04FEB2001","$18.50","$44.50","1.00"
"240600100120","05FEB2001","16FEB2002","$18.50","$44.50","1.00"
"240600100120","17FEB2002","31DEC9999","$18.50","$44.50","1.00"
"240600100121","01JAN1998","21DEC1998","$17.55","$40.30","1.02"
"240600100121","22DEC1998","11DEC1999","$17.90","$41.10","1.02"
"240600100121","12DEC1999","30NOV2000","$18.05","$41.50","1.01"
"240600100121","01DEC2000","20NOV2001","$18.05","$41.50","1.00"
"240600100121","21NOV2001","10NOV2002","$18.05","$41.50","1.00"
"240600100121","11NOV2002","31DEC9999","$18.05","$41.50","1.00"
"240600100122","01JAN1998","31OCT1998","$21.80","$52.30","1.01"
"240600100122","01NOV1998","31AUG1999","$22.00","$52.80","1.01"
"240600100122","01SEP1999","30JUN2000","$22.00","$52.80","1.00"
"240600100122","01JUL2000","30APR2001","$22.00","$52.80","1.00"
"240600100122","01MAY2001","28FEB2002","$22.00","$52.80","1.00"
"240600100122","01MAR2002","31DEC9999","$22.00","$52.80","1.00"
"240600100123","01JAN1998","24NOV1998","$21.95","$52.70","1.02"
"240600100123","25NOV1998","18OCT1999","$22.15","$53.20","1.01"
"240600100123","19OCT1999","10SEP2000","$22.15","$53.20","1.00"
"240600100123","11SEP2000","04AUG2001","$22.15","$53.20","1.00"
"240600100123","05AUG2001","28JUN2002","$22.15","$53.20","1.00"
"240600100123","29JUN2002","31DEC9999","$22.15","$53.20","1.00"
"240600100124","01JAN1998","07NOV1998","$27.30","$65.40","1.02"
"240600100124","08NOV1998","14SEP1999","$27.80","$66.70","1.02"
"240600100124","15SEP1999","21JUL2000","$28.05","$67.30","1.01"
"240600100124","22JUL2000","28MAY2001","$28.05","$67.30","1.00"
"240600100124","29MAY2001","04APR2002","$28.05","$67.30","1.00"
"240600100124","05APR2002","31DEC9999","$28.05","$67.30","1.00"
"240600100125","01JAN1998","03DEC1998","$15.35","$35.20","1.02"
"240600100125","04DEC1998","05NOV1999","$15.65","$35.90","1.02"
"240600100125","06NOV1999","07OCT2000","$15.80","$36.20","1.01"
"240600100125","08OCT2000","09SEP2001","$15.95","$36.50","1.01"
"240600100125","10SEP2001","12AUG2002","$15.95","$36.50","1.00"
"240600100125","13AUG2002","31DEC9999","$15.95","$36.50","1.00"
"240600100126","01JAN1998","23NOV1998","$25.60","$61.40","1.01"
"240600100126","24NOV1998","16OCT1999","$25.60","$61.40","1.00"
"240600100126","17OCT1999","07SEP2000","$25.60","$61.40","1.00"
"240600100126","08SEP2000","31JUL2001","$25.60","$61.40","1.00"
"240600100126","01AUG2001","23JUN2002","$25.60","$61.40","1.00"
"240600100126","24JUN2002","31DEC9999","$25.60","$61.40","1.00"
"240600100127","01JAN1998","25JAN1999","$18.25","$46.10","1.03"
"240600100127","26JAN1999","19FEB2000","$18.75","$47.40","1.03"
"240600100127","20FEB2000","15MAR2001","$19.30","$48.80","1.03"
"240600100127","16MAR2001","09APR2002","$19.45","$49.20","1.01"
"240600100127","10APR2002","31DEC9999","$19.45","$49.20","1.00"
"240600100128","01JAN1998","20NOV1998","$22.95","$53.80","1.04"
"240600100128","21NOV1998","10OCT1999","$23.85","$55.90","1.04"
"240600100128","11OCT1999","29AUG2000","$24.55","$57.50","1.03"
"240600100128","30AUG2000","19JUL2001","$25.00","$58.60","1.02"
"240600100128","20JUL2001","08JUN2002","$25.25","$59.10","1.01"
"240600100128","09JUN2002","31DEC9999","$25.25","$59.10","1.00"
"240600100129","01JAN1998","31DEC9999","$15.55","$35.70","1.00"
"240600100130","01JAN1998","29DEC1998","$24.10","$60.90","1.01"
"240600100130","30DEC1998","27DEC1999","$24.10","$60.90","1.00"
"240600100130","28DEC1999","24DEC2000","$24.10","$60.90","1.00"
"240600100130","25DEC2000","22DEC2001","$24.10","$60.90","1.00"
"240600100130","23DEC2001","31DEC9999","$24.10","$60.90","1.00"
"240600100131","01JAN1998","05DEC1998","$24.90","$57.40","1.03"
"240600100131","06DEC1998","09NOV1999","$25.35","$58.50","1.02"
"240600100131","10NOV1999","13OCT2000","$25.85","$59.60","1.02"
"240600100131","14OCT2000","17SEP2001","$26.10","$60.10","1.01"
"240600100131","18SEP2001","22AUG2002","$26.10","$60.10","1.00"
"240600100131","23AUG2002","31DEC9999","$26.10","$60.10","1.00"
"240600100132","01JAN1998","04DEC1998","$16.20","$38.80","1.04"
"240600100132","05DEC1998","07NOV1999","$16.65","$39.90","1.03"
"240600100132","08NOV1999","10OCT2000","$16.95","$40.60","1.02"
"240600100132","11OCT2000","13SEP2001","$16.95","$40.60","1.00"
"240600100132","14SEP2001","17AUG2002","$16.95","$40.60","1.00"
"240600100132","18AUG2002","31DEC9999","$16.95","$40.60","1.00"
"240600100133","01JAN1998","19NOV1998","$16.95","$38.60","1.05"
"240600100133","20NOV1998","08OCT1999","$17.60","$40.10","1.04"
"240600100133","09OCT1999","26AUG2000","$18.10","$41.30","1.03"
"240600100133","27AUG2000","15JUL2001","$18.60","$42.50","1.03"
"240600100133","16JUL2001","03JUN2002","$18.95","$43.30","1.02"
"240600100133","04JUN2002","31DEC9999","$18.95","$43.30","1.00"
"240600100134","01JAN1998","19DEC1998","$8.80","$21.20","1.04"
"240600100134","20DEC1998","07DEC1999","$9.05","$21.80","1.03"
"240600100134","08DEC1999","24NOV2000","$9.20","$22.20","1.02"
"240600100134","25NOV2000","12NOV2001","$9.20","$22.20","1.00"
"240600100134","13NOV2001","31OCT2002","$9.20","$22.20","1.00"
"240600100134","01NOV2002","31DEC9999","$9.20","$22.20","1.00"
"240600100135","01JAN1998","30OCT1998","$11.90","$28.30","1.05"
"240600100135","31OCT1998","29AUG1999","$12.35","$29.40","1.04"
"240600100135","30AUG1999","27JUN2000","$12.80","$30.50","1.04"
"240600100135","28JUN2000","26APR2001","$13.30","$31.70","1.04"
"240600100135","27APR2001","23FEB2002","$13.65","$32.60","1.03"
"240600100135","24FEB2002","31DEC9999","$13.75","$32.90","1.01"
"240600100136","01JAN1998","25NOV1998","$8.65","$21.00","1.01"
"240600100136","26NOV1998","20OCT1999","$8.70","$21.20","1.01"
"240600100136","21OCT1999","13SEP2000","$8.70","$21.20","1.00"
"240600100136","14SEP2000","08AUG2001","$8.70","$21.20","1.00"
"240600100136","09AUG2001","03JUL2002","$8.70","$21.20","1.00"
"240600100136","04JUL2002","31DEC9999","$8.70","$21.20","1.00"
"240600100137","01JAN1998","31DEC9999","$9.30","$22.40","1.00"
"240600100138","01JAN1998","31DEC9999","$12.65","$26.70","1.00"
"240600100139","01JAN1998","17JAN1999","$12.25","$28.30","1.02"
"240600100139","18JAN1999","03FEB2000","$12.35","$28.50","1.01"
"240600100139","04FEB2000","19FEB2001","$12.35","$28.50","1.00"
"240600100139","20FEB2001","08MAR2002","$12.35","$28.50","1.00"
"240600100139","09MAR2002","31DEC9999","$12.35","$28.50","1.00"
"240600100140","01JAN1998","29JAN1999","$9.70","$23.80","1.04"
"240600100140","30JAN1999","27FEB2000","$10.05","$24.70","1.04"
"240600100140","28FEB2000","27MAR2001","$10.35","$25.40","1.03"
"240600100140","28MAR2001","25APR2002","$10.45","$25.60","1.01"
"240600100140","26APR2002","31DEC9999","$10.45","$25.60","1.00"
"240600100141","01JAN1998","29DEC1998","$15.75","$39.20","1.03"
"240600100141","30DEC1998","27DEC1999","$16.20","$40.30","1.03"
"240600100141","28DEC1999","24DEC2000","$16.65","$41.50","1.03"
"240600100141","25DEC2000","22DEC2001","$16.80","$41.90","1.01"
"240600100141","23DEC2001","31DEC9999","$16.80","$41.90","1.00"
"240600100142","01JAN1998","14DEC1998","$11.40","$25.30","1.05"
"240600100142","15DEC1998","27NOV1999","$11.85","$26.30","1.04"
"240600100142","28NOV1999","09NOV2000","$12.20","$27.00","1.03"
"240600100142","10NOV2000","23OCT2001","$12.30","$27.20","1.01"
"240600100142","24OCT2001","06OCT2002","$12.30","$27.20","1.00"
"240600100142","07OCT2002","31DEC9999","$12.30","$27.20","1.00"
"240600100143","01JAN1998","26JAN1999","$17.05","$44.30","1.04"
"240600100143","27JAN1999","21FEB2000","$17.55","$45.60","1.03"
"240600100143","22FEB2000","18MAR2001","$17.90","$46.50","1.02"
"240600100143","19MAR2001","13APR2002","$18.05","$46.90","1.01"
"240600100143","14APR2002","31DEC9999","$18.05","$46.90","1.00"
"240600100144","01JAN1998","21DEC1998","$16.55","$35.30","1.03"
"240600100144","22DEC1998","11DEC1999","$17.00","$36.30","1.03"
"240600100144","12DEC1999","30NOV2000","$17.50","$37.30","1.03"
"240600100144","01DEC2000","20NOV2001","$17.65","$37.60","1.01"
"240600100144","21NOV2001","10NOV2002","$17.65","$37.60","1.00"
"240600100144","11NOV2002","31DEC9999","$17.65","$37.60","1.00"
"240600100145","01JAN1998","28OCT1998","$15.30","$34.90","1.01"
"240600100145","29OCT1998","25AUG1999","$15.45","$35.20","1.01"
"240600100145","26AUG1999","21JUN2000","$15.45","$35.20","1.00"
"240600100145","22JUN2000","18APR2001","$15.45","$35.20","1.00"
"240600100145","19APR2001","13FEB2002","$15.45","$35.20","1.00"
"240600100145","14FEB2002","31DEC9999","$15.45","$35.20","1.00"
"240600100146","01JAN1998","26NOV1998","$15.60","$38.80","1.02"
"240600100146","27NOV1998","22OCT1999","$15.75","$39.10","1.01"
"240600100146","23OCT1999","16SEP2000","$15.75","$39.10","1.00"
"240600100146","17SEP2000","12AUG2001","$15.75","$39.10","1.00"
"240600100146","13AUG2001","08JUL2002","$15.75","$39.10","1.00"
"240600100146","09JUL2002","31DEC9999","$15.75","$39.10","1.00"
"240600100147","01JAN1998","27OCT1998","$16.70","$38.10","1.03"
"240600100147","28OCT1998","23AUG1999","$17.20","$39.20","1.03"
"240600100147","24AUG1999","18JUN2000","$17.70","$40.30","1.03"
"240600100147","19JUN2000","14APR2001","$18.20","$41.50","1.03"
"240600100147","15APR2001","08FEB2002","$18.35","$41.90","1.01"
"240600100147","09FEB2002","31DEC9999","$18.35","$41.90","1.00"
"240600100148","01JAN1998","06DEC1998","$9.45","$20.00","1.04"
"240600100148","07DEC1998","11NOV1999","$9.80","$20.80","1.04"
"240600100148","12NOV1999","16OCT2000","$10.05","$21.40","1.03"
"240600100148","17OCT2000","21SEP2001","$10.25","$21.80","1.02"
"240600100148","22SEP2001","27AUG2002","$10.25","$21.80","1.00"
"240600100148","28AUG2002","31DEC9999","$10.25","$21.80","1.00"
"240600100149","01JAN1998","21NOV1998","$9.50","$24.60","1.01"
"240600100149","22NOV1998","12OCT1999","$9.50","$24.60","1.00"
"240600100149","13OCT1999","01SEP2000","$9.50","$24.60","1.00"
"240600100149","02SEP2000","23JUL2001","$9.50","$24.60","1.00"
"240600100149","24JUL2001","13JUN2002","$9.50","$24.60","1.00"
"240600100149","14JUN2002","31DEC9999","$9.50","$24.60","1.00"
"240600100150","01JAN1998","17NOV1998","$11.40","$27.60","1.04"
"240600100150","18NOV1998","04OCT1999","$11.70","$28.40","1.03"
"240600100150","05OCT1999","20AUG2000","$11.90","$28.90","1.02"
"240600100150","21AUG2000","07JUL2001","$12.10","$29.40","1.02"
"240600100150","08JUL2001","24MAY2002","$12.10","$29.40","1.00"
"240600100150","25MAY2002","31DEC9999","$12.10","$29.40","1.00"
"240600100151","01JAN1998","08DEC1998","$17.35","$41.70","1.04"
"240600100151","09DEC1998","15NOV1999","$17.85","$42.90","1.03"
"240600100151","16NOV1999","22OCT2000","$18.20","$43.70","1.02"
"240600100151","23OCT2000","29SEP2001","$18.20","$43.70","1.00"
"240600100151","30SEP2001","06SEP2002","$18.20","$43.70","1.00"
"240600100151","07SEP2002","31DEC9999","$18.20","$43.70","1.00"
"240600100152","01JAN1998","11JAN1999","$9.80","$24.30","1.04"
"240600100152","12JAN1999","22JAN2000","$10.15","$25.20","1.04"
"240600100152","23JAN2000","01FEB2001","$10.45","$25.90","1.03"
"240600100152","02FEB2001","12FEB2002","$10.65","$26.40","1.02"
"240600100152","13FEB2002","31DEC9999","$10.75","$26.60","1.01"
"240600100153","01JAN1998","01JAN1999","$11.30","$22.90","1.05"
"240600100153","02JAN1999","02JAN2000","$11.85","$24.00","1.05"
"240600100153","03JAN2000","02JAN2001","$12.40","$25.20","1.05"
"240600100153","03JAN2001","03JAN2002","$12.75","$25.90","1.03"
"240600100153","04JAN2002","31DEC9999","$12.85","$26.10","1.01"
"240600100154","01JAN1998","04NOV1998","$4.90","$11.70","1.05"
"240600100154","05NOV1998","08SEP1999","$5.10","$12.20","1.05"
"240600100154","09SEP1999","12JUL2000","$5.35","$12.80","1.05"
"240600100154","13JUL2000","16MAY2001","$5.55","$13.30","1.04"
"240600100154","17MAY2001","20MAR2002","$5.65","$13.50","1.02"
"240600100154","21MAR2002","31DEC9999","$5.70","$13.60","1.01"
"240600100155","01JAN1998","25NOV1998","$1.25","$3.30","1.05"
"240600100155","26NOV1998","20OCT1999","$1.30","$3.40","1.04"
"240600100155","21OCT1999","13SEP2000","$1.35","$3.50","1.04"
"240600100155","14SEP2000","08AUG2001","$1.35","$3.60","1.03"
"240600100155","09AUG2001","03JUL2002","$1.35","$3.60","1.02"
"240600100155","04JUL2002","31DEC9999","$1.35","$3.60","1.01"
"240600100156","01JAN1998","31DEC9999","$1.00","$2.40","1.00"
"240600100157","01JAN1998","10DEC1998","$4.05","$10.00","1.03"
"240600100157","11DEC1998","19NOV1999","$4.10","$10.20","1.02"
"240600100157","20NOV1999","28OCT2000","$4.15","$10.40","1.02"
"240600100157","29OCT2000","07OCT2001","$4.15","$10.50","1.01"
"240600100157","08OCT2001","16SEP2002","$4.15","$10.50","1.00"
"240600100157","17SEP2002","31DEC9999","$4.15","$10.50","1.00"
"240600100158","01JAN1998","07FEB2000","$2.30","$5.70","1.04"
"240600100158","08FEB2000","31DEC9999","$2.30","$5.70","1.04"
"240600100159","01JAN1998","27JAN1999","$19.05","$44.30","1.00"
"240600100159","28JAN1999","23FEB2000","$19.05","$44.30","1.00"
"240600100159","24FEB2000","21MAR2001","$19.05","$44.30","1.00"
"240600100159","22MAR2001","17APR2002","$19.05","$44.30","1.00"
"240600100159","18APR2002","31DEC9999","$19.05","$44.30","1.00"
"240600100160","01JAN1998","29OCT1998","$24.20","$57.10","1.03"
"240600100160","30OCT1998","27AUG1999","$24.65","$58.20","1.02"
"240600100160","28AUG1999","24JUN2000","$25.10","$59.30","1.02"
"240600100160","25JUN2000","22APR2001","$25.35","$59.80","1.01"
"240600100160","23APR2001","18FEB2002","$25.35","$59.80","1.00"
"240600100160","19FEB2002","31DEC9999","$25.35","$59.80","1.00"
"240600100161","01JAN1998","31DEC9999","$30.50","$66.10","1.00"
"240600100162","01JAN1998","11DEC1998","$25.30","$60.10","1.04"
"240600100162","12DEC1998","21NOV1999","$26.05","$61.90","1.03"
"240600100162","22NOV1999","31OCT2000","$26.55","$63.10","1.02"
"240600100162","01NOV2000","11OCT2001","$26.55","$63.10","1.00"
"240600100162","12OCT2001","21SEP2002","$26.55","$63.10","1.00"
"240600100162","22SEP2002","31DEC9999","$26.55","$63.10","1.00"
"240600100163","01JAN1998","09JAN1999","$25.15","$59.70","1.03"
"240600100163","10JAN1999","18JAN2000","$25.65","$60.80","1.02"
"240600100163","19JAN2000","26JAN2001","$26.15","$62.00","1.02"
"240600100163","27JAN2001","04FEB2002","$26.15","$62.00","1.00"
"240600100163","05FEB2002","31DEC9999","$26.15","$62.00","1.00"
"240600100164","01JAN1998","28JAN1999","$10.90","$25.50","1.02"
"240600100164","29JAN1999","25FEB2000","$11.10","$26.00","1.02"
"240600100164","26FEB2000","24MAR2001","$11.30","$26.50","1.02"
"240600100164","25MAR2001","21APR2002","$11.30","$26.50","1.00"
"240600100164","22APR2002","31DEC9999","$11.30","$26.50","1.00"
"240600100165","01JAN1998","31DEC9999","$9.75","$22.80","1.00"
"240600100166","01JAN1998","31DEC9999","$22.40","$54.10","1.00"
"240600100167","01JAN1998","30DEC1998","$15.30","$35.10","1.01"
"240600100167","31DEC1998","29DEC1999","$15.30","$35.10","1.00"
"240600100167","30DEC1999","27DEC2000","$15.30","$35.10","1.00"
"240600100167","28DEC2000","26DEC2001","$15.30","$35.10","1.00"
"240600100167","27DEC2001","31DEC9999","$15.30","$35.10","1.00"
"240600100168","01JAN1998","31JAN1999","$9.70","$22.70","1.00"
"240600100168","01FEB1999","02MAR2000","$9.70","$22.70","1.00"
"240600100168","03MAR2000","02APR2001","$9.70","$22.70","1.00"
"240600100168","03APR2001","03MAY2002","$9.70","$22.70","1.00"
"240600100168","04MAY2002","31DEC9999","$9.70","$22.70","1.00"
"240600100169","01JAN1998","01NOV1998","$11.95","$28.00","1.03"
"240600100169","02NOV1998","02SEP1999","$12.15","$28.50","1.02"
"240600100169","03SEP1999","03JUL2000","$12.25","$28.70","1.01"
"240600100169","04JUL2000","04MAY2001","$12.25","$28.70","1.00"
"240600100169","05MAY2001","05MAR2002","$12.25","$28.70","1.00"
"240600100169","06MAR2002","31DEC9999","$12.25","$28.70","1.00"
"240600100170","01JAN1998","15NOV1998","$9.85","$23.10","1.01"
"240600100170","16NOV1998","30SEP1999","$9.90","$23.30","1.01"
"240600100170","01OCT1999","14AUG2000","$9.95","$23.50","1.01"
"240600100170","15AUG2000","29JUN2001","$10.00","$23.70","1.01"
"240600100170","30JUN2001","14MAY2002","$10.00","$23.70","1.00"
"240600100170","15MAY2002","31DEC9999","$10.00","$23.70","1.00"
"240600100171","01JAN1998","13JAN1999","$9.65","$22.50","1.00"
"240600100171","14JAN1999","26JAN2000","$9.65","$22.50","1.00"
"240600100171","27JAN2000","07FEB2001","$9.65","$22.50","1.00"
"240600100171","08FEB2001","20FEB2002","$9.65","$22.50","1.00"
"240600100171","21FEB2002","31DEC9999","$9.65","$22.50","1.00"
"240600100172","01JAN1998","04DEC1998","$10.00","$23.40","1.04"
"240600100172","05DEC1998","07NOV1999","$10.30","$24.10","1.03"
"240600100172","08NOV1999","10OCT2000","$10.60","$24.80","1.03"
"240600100172","11OCT2000","13SEP2001","$10.70","$25.00","1.01"
"240600100172","14SEP2001","17AUG2002","$10.70","$25.00","1.00"
"240600100172","18AUG2002","31DEC9999","$10.70","$25.00","1.00"
"240600100173","01JAN1998","31DEC9999","$10.25","$23.90","1.00"
"240600100174","01JAN1998","26NOV1998","$9.40","$22.80","1.03"
"240600100174","27NOV1998","22OCT1999","$9.65","$23.40","1.03"
"240600100174","23OCT1999","16SEP2000","$9.90","$24.10","1.03"
"240600100174","17SEP2000","12AUG2001","$10.15","$24.80","1.03"
"240600100174","13AUG2001","08JUL2002","$10.35","$25.20","1.02"
"240600100174","09JUL2002","31DEC9999","$10.45","$25.40","1.01"
"240600100175","01JAN1998","21DEC1998","$9.70","$22.70","1.02"
"240600100175","22DEC1998","11DEC1999","$9.85","$23.10","1.02"
"240600100175","12DEC1999","30NOV2000","$10.00","$23.50","1.02"
"240600100175","01DEC2000","20NOV2001","$10.10","$23.70","1.01"
"240600100175","21NOV2001","10NOV2002","$10.10","$23.70","1.00"
"240600100175","11NOV2002","31DEC9999","$10.10","$23.70","1.00"
"240600100176","01JAN1998","29OCT1998","$11.65","$28.30","1.03"
"240600100176","30OCT1998","27AUG1999","$11.85","$28.80","1.02"
"240600100176","28AUG1999","24JUN2000","$11.95","$29.00","1.01"
"240600100176","25JUN2000","22APR2001","$12.05","$29.20","1.01"
"240600100176","23APR2001","18FEB2002","$12.05","$29.20","1.00"
"240600100176","19FEB2002","31DEC9999","$12.05","$29.20","1.00"
"240600100177","01JAN1998","20DEC1998","$9.80","$23.00","1.01"
"240600100177","21DEC1998","09DEC1999","$9.85","$23.20","1.01"
"240600100177","10DEC1999","27NOV2000","$9.90","$23.40","1.01"
"240600100177","28NOV2000","16NOV2001","$9.90","$23.40","1.00"
"240600100177","17NOV2001","05NOV2002","$9.90","$23.40","1.00"
